name,source,entity_id,entity_type,country
"BORODAEV, Alexander Nikolaevich",SDN_ALT,49454,individual,Russia
CANDY PLACE LIMITED LIABILITY COMPANY,SDN_ALT,49455,,Russia
NT BELOKAMENKA OOO,SDN_ALT,49459,,Russia
GT MORSTROI AO,SDN_ALT,49464,,Russia
SP MEKAMINEFT AO,SDN_ALT,49465,,Russia
JSC AGC BOR GLASSWORKS,SDN_ALT,49466,,Russia
LLC AGC FLAT GLASS KLIN,SDN_ALT,49468,,Russia
JOINT STOCK COMPANY RSK,SDN_ALT,49469,,Russia
LIMITED LIABILITY COMPANY BANK INNOVATION SYSTEMS,SDN_ALT,49472,,Russia
LLC SININDA 1,SDN_ALT,49481,,Russia
LLC IURSKI,SDN_ALT,49484,,Russia
FAIN LAIN OOO,SDN_ALT,49491,,Russia
PCB TECHNOLOGY AND PRODUCTION PTE LTD,SDN_ALT,49492,,Singapore
ENIKS PTE LTD,SDN_ALT,49492,,Singapore
"SHVENK, Inna Vladimirovna",SDN_ALT,49495,individual,Ukraine
BEIJING XINQUANSHENG TECHNOLOGY CO LTD,SDN_ALT,49499,,China
BEE INSAAT MIMARLIK AS,SDN_ALT,49503,,Turkey
VYROBNYCHE UNITARNE PIDPRYIEMSTVO ZAVOD SVT,SDN_ALT,49507,,Belarus
PROIZVODSTVENNOE UNITARNOE PREDPRIYATIE ZAVOD SVT,SDN_ALT,49507,,Belarus
"PERASIALIAK, Alena Aliaksandrauna",SDN_ALT,49509,individual,Belarus
"MANKO, Dzmitry",SDN_ALT,49511,individual,Belarus
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU ABAKAN EIR,SDN_ALT,49512,,Russia
MOVEMENT OF THE FIRST RUSSIAN MOVEMENT OF CHILDREN AND YOUTH,SDN_ALT,49513,,Russia
OOO AVIALIZING INVEST,SDN_ALT,49514,,Russia
AVIALEASING INVEST,SDN_ALT,49514,,Russia
"SHPAKAU, Aleh Piatrovich",SDN_ALT,49515,individual,Belarus
PLATIN GRUP MAK IML DIS TIC PAZ SAN LTD,SDN_ALT,49516,,Turkey
PLATIN GRUP MAKINA IMALAT DIS TICARET PAZARLAMA SANAYI LIMITED SIRKETI,SDN_ALT,49516,,Turkey
AIRROCK SOLUTIONS SRL,SDN_ALT,49518,,Moldova
AEROSTAGE SERVICES SRL,SDN_ALT,49520,,Moldova
MAX JET SERVICE SRL,SDN_ALT,49522,,Moldova
TSB LIMITED LIABILITY COMPANY,SDN_ALT,49526,,Kyrgyzstan
TSB ZHCHK,SDN_ALT,49526,,Kyrgyzstan
MURMANSK TRANSGAS LIMITED LIABILITY COMPANY,SDN_ALT,49527,,Russia
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU TAIBER,SDN_ALT,49535,,Russia
BULUT SHIPYARD,SDN_ALT,49537,,Turkey
KARADENIZ GEMI INSA SANAYI VE TICARET ANONIM SIRKETI,SDN_ALT,49537,,Turkey
YALING (SHANGHAI) INTERNATIONAL FREIGHT TRANSPORTATION AGENCY CO LTD,SDN_ALT,49542,,China
YALING (SHANGHAI) INTERNATIONAL CARGO TRANSPORTATION AGENCY CO LTD,SDN_ALT,49542,,China
"ALIKHANOV, Dmitry Vladimirovich",SDN_ALT,49543,individual,Russia
"IANBORISOV, Amir Bulatovich",SDN_ALT,49544,individual,France
K-2 AUDIO USLUGE BANJA LUKA D.O.O.,SDN_ALT,49560,,Bosnia and Herzegovina
UNA SVIJET MREZA D.O.O.,SDN_ALT,49561,,Bosnia and Herzegovina
PROINTER ITSS D.O.O. BANJA LUKA,SDN_ALT,49564,,Bosnia and Herzegovina
INFORMACIONI INZINJERING SIRIUS 2010 DRUSTVO SA OGRANICENOM ODGOVORNOSCU BANJA LUKA,SDN_ALT,49566,,Bosnia and Herzegovina
SIRIUS 2010 D.O.O. KOTOR VAROS,SDN_ALT,49566,,Bosnia and Herzegovina
"OLIFERCHIK, Adam Islamovych",SDN_ALT,49567,individual,Turkey
"GUZUN, Andrei",SDN_ALT,49567,individual,Turkey
AKTSIONERNOE OBSHCHESTVO URALSKAYA BOLSHEGRUZNAYA TEKHNIKA URALVAGONZAVOD,SDN_ALT,49569,,Russia
AO UBT URALVAGONZAVOD,SDN_ALT,49569,,Russia
JOINT STOCK COMPANY URAL HEAVY LOAD TECHNIQUE URALVAGONZAVOD,SDN_ALT,49569,,Russia
HARAKAT ANSAR ALLAH AL AWFIYA FI SOURIYA,SDN_ALT,49580,,Iraq
ANSAR ALAH ALOFIA,SDN_ALT,49580,,Iraq
KAYAN AL-SADIQ WA AL-ATAA,SDN_ALT,49580,,Iraq
HARAKAT AL-SADIQ WA AL-ATAA,SDN_ALT,49580,,Iraq
"AL SAEDI, Hayder Mezher Maalak",SDN_ALT,49581,individual,Iraq
O SMACH RESORT,SDN_ALT,49582,,Cambodia
O'SMACH CASINO RESORT,SDN_ALT,49582,,Cambodia
L.Y.P. GROUP,SDN_ALT,49583,,Cambodia
"NAIM, Bassem",SDN_ALT,49604,individual,Region: Gaza
"NAEM, Basem",SDN_ALT,49604,individual,Region: Gaza
"HAMAD, Ghazi Ahmad",SDN_ALT,49606,individual,Saudi Arabia
"MARA'I, Salame Aziz Muhammad",SDN_ALT,49607,individual,Turkey
"NAZZAL, Muhammad",SDN_ALT,49610,individual,Syria
"RAHMAN, Muhammad Essam Rizk Abdul",SDN_ALT,49610,individual,Syria
"NURIAN, Siavosh",SDN_ALT,49664,individual,Iran
SEYYED MOHAMMAD MASNAEI NAJIBI & CO. COMPANY,SDN_ALT,49665,,Iran
SADAF EXCHANGE,SDN_ALT,49665,,Iran
SEYYED MOHAMMAD MASNAEI NAJIBI AND CO. COMPANY,SDN_ALT,49665,,Iran
NOURIAN EXCHANGE,SDN_ALT,49669,,Iran
SIAVASH NOURIAN & CO. EXCHANGE,SDN_ALT,49669,,Iran
SIAVASH NOURIAN AND CO. EXCHANGE,SDN_ALT,49669,,Iran
"NAJIBI, Seyyed Mohammad Masnaei",SDN_ALT,49672,individual,Iran
"YILMAZ, Can",SDN_ALT,49672,individual,Iran
"NAJIBI, Sayyed Mohammad Masnayi",SDN_ALT,49672,individual,Iran
"JALALAYAN, Ramin",SDN_ALT,49678,individual,Iran
"JLALIYAN, Ramin",SDN_ALT,49678,individual,Iran
ONCU TRADING L.L.C.,SDN_ALT,49682,,United Arab Emirates
ATRO PARS COMPANY,SDN_ALT,49690,,Iran
ATROPARS EXCHANGE,SDN_ALT,49690,,Iran
ATROPARS GOLD & JEWELRY MFG,SDN_ALT,49690,,Iran
ATROPARS GOLD AND JEWELRY MFG,SDN_ALT,49690,,Iran
ATROPARS MFG,SDN_ALT,49690,,Iran
"ALI, Seyed Razi Mir Mohammad",SDN_ALT,49691,individual,Iran
"CHONGMINGDAO INTERNATIONAL TRADING CO., LIMITED",SDN_ALT,49695,,China
DEMIR SARRAFIYE,SDN_ALT,49703,,Turkey
NOVELUCK TRADING LIMITED,SDN_ALT,49709,,China
JAZIRADAS INTL COMPANY,SDN_ALT,49715,,United Arab Emirates
NON-PROFIT ORGANIZATION FOR THE DEVELOPMENT OF DIGITAL PROJECTS IN THE FIELD OF PUBLIC RELATIONS AND COMMUNICATIONS DIALOG,SDN_ALT,49725,,Russia
AVTONOMNAYA NEKOMMERCHESKAYA ORGANIZATSIYA PO RAZVITIYU TSIFROVYKH PROEKTOV V SFERE OBSHCHESTVENNYKH SVYAZEI I KOMMUNIKATSII DIALOG,SDN_ALT,49725,,Russia
ANO DIALOG,SDN_ALT,49725,,Russia
KARMANI LAB S.A. DE C.V.,SDN_ALT,49748,,Mexico
EL TREN DE ARAGUA,SDN_ALT,49756,,Venezuela
"KANYUKA, Lawrence Kingston",SDN_ALT,49760,individual,"Congo, Democratic Republic of the"
EKSITON,SDN_ALT,49775,,Russia
MATRIX METAL GROUP KFTA,SDN_ALT,49780,,Hungary
CJSC NVP BOLID,SDN_ALT,49781,,Russia
CHAVERIM,SDN_ALT,49782,,Russia
LLC HAVERIM,SDN_ALT,49782,,Russia
"YLH ELECTRONICS (H.K.) CO., LIMITED",SDN_ALT,49783,,China
SYSTEMES TECHNOLOGIQUES ZVIGENI,SDN_ALT,49830,,China
ZVIGENI TECHNOLOGY SYSTEMS,SDN_ALT,49830,,China
SWISS DRAGONS MANAGEMENT DIGITAL MARKETING AWARDS,SDN_ALT,49834,,United Arab Emirates
SHANGHAI TECHINICAL MATERIALS CO,SDN_ALT,49835,,China
"ZHUANG, Jack",SDN_ALT,49836,individual,China
"CHIREN, Royston Wu",SDN_ALT,49838,individual,Indonesia
"WU, Royston",SDN_ALT,49838,individual,Indonesia
"ROYSTON, Mohammad Roslan",SDN_ALT,49838,individual,Indonesia
GULF KNOT,SDN_ALT,49845,vessel,
"RICHTER, Aurik",SDN_ALT,49847,individual,Iran
"TAS TECHNOLOGY CO., LIMITED",SDN_ALT,49857,,China
OOO IZOVAK ENGINEERING,SDN_ALT,49878,,Russia
FAGIMA SPA,SDN_ALT,49900,,Italy
"JOVAR, Said Hamidi",SDN_ALT,49916,individual,Iran
KHARID-E BARTAR ELECTRONIC PARS,SDN_ALT,49918,,Iran
"HASHEMI, Ali",SDN_ALT,49920,individual,China
"SERAJHASHEMI, Seyed Ali",SDN_ALT,49920,individual,China
AZMOUN PAZOHAN HESGAR,SDN_ALT,49922,,Iran
AZMUN PEZHUHAN HESGAR CO,SDN_ALT,49922,,Iran
"SURBENI, Ezzatollah Ghasemian",SDN_ALT,49923,individual,Iran
"SORBONI, Ezzatollah Ghasemian",SDN_ALT,49923,individual,Iran
"GASEMIAN, Ezzatollah",SDN_ALT,49923,individual,Iran
RION TECHNOLOGY,SDN_ALT,49924,,China
XIN QUAN ELECTRONICS HONGKONG CO LIMITED,SDN_ALT,49926,,China
TSRT INNOVATSII,SDN_ALT,49936,,Russia
TSRT SOFT,SDN_ALT,49937,,Russia
AO SFERA,SDN_ALT,49938,,Russia
AO KRIBRUM,SDN_ALT,49939,,Russia
EKSIKYUSHN RDC,SDN_ALT,49940,,Russia
ZYFRA,SDN_ALT,49941,,Russia
HIVE AUTONOMOUS DRONE SOLUTIONS,SDN_ALT,49942,,Russia
SKB PIRANHA,SDN_ALT,49943,,Russia
SKB PIRANYA,SDN_ALT,49943,,Russia
SIMBIRSK DESIGN BUREAU,SDN_ALT,49943,,Russia
NPO GRAN,SDN_ALT,49944,,Russia
LIMITED LIABILITY COMPANY NAUCHNO PROIZVODSTVENNOE OBYEDINENIE GRAN,SDN_ALT,49944,,Russia
GRAN SCIENTIFIC AND PRODUCTION ASSOCIATION,SDN_ALT,49944,,Russia
AMITRON ELECTRONICS LLC,SDN_ALT,49945,,Russia
PC MSTATOR,SDN_ALT,49946,,Russia
AO SVETLANA ELEKTRONPRIBOR,SDN_ALT,49947,,Russia
SVETLANA ELECTRONPRIBOR,SDN_ALT,49947,,Russia
NPP TEZ,SDN_ALT,49948,,Russia
LIMITED LIABILITY COMPANY SCIENTIFIC PRODUCTION CORPORATION TOMILINSKY ELECTRONICS FACTORY,SDN_ALT,49948,,Russia
LLC NPP TEZ,SDN_ALT,49948,,Russia
TOMILINSKY ELECTRONICS FACTORY,SDN_ALT,49948,,Russia
FGBNU TISNUM,SDN_ALT,49949,,Russia
FSBI TISNCM,SDN_ALT,49949,,Russia
INSTITUTE OF TECHNOLOGY OF ULTRA HARD AND NEW CARBON MATERIALS,SDN_ALT,49949,,Russia
INTHEME LAB,SDN_ALT,49950,,Russia
IQSKLAD,SDN_ALT,49951,,Russia
SMART WAREHOUSE GROUP OF COMPANIES - IQSKLAD,SDN_ALT,49951,,Russia
AO KORPORATSIYA GALAKTIKA,SDN_ALT,49952,,Russia
GALACTICA CORPORATION,SDN_ALT,49952,,Russia
AO NITS REZONANS,SDN_ALT,49953,,Russia
AO SRC REZONANS,SDN_ALT,49953,,Russia
AO AEROKON,SDN_ALT,49955,,Russia
RADIOLAIN,SDN_ALT,49957,,Russia
LLC RADIOLINE,SDN_ALT,49957,,Russia
PROTEKH,SDN_ALT,49958,,Russia
ELPROM LLC,SDN_ALT,49960,,Russia
LLC HEAD POINT,SDN_ALT,49961,,Russia
PALITRUMLAB LLC,SDN_ALT,49962,,Russia
AO AKMETRON,SDN_ALT,49964,,Russia
"ABUBAKAR, Swalleh",SDN_ALT,49966,individual,South Africa
"SWALLEH, Abubaker",SDN_ALT,49966,individual,South Africa
"NABAGGALA, Hamidah",SDN_ALT,49967,individual,"Congo, Democratic Republic of the"
"NABAGGALA, Hamida",SDN_ALT,49967,individual,"Congo, Democratic Republic of the"
ZAO TSFT,SDN_ALT,49979,,Russia
AO 31 GPISS,SDN_ALT,49997,,Russia
NAUCHNO PROIZVODSTVENNOE OBYEDINENIE VYCHISLITELNYKH SISTEM,SDN_ALT,49998,,Russia
OTKRYTOE AKTSIONERNOE OBSHCHESTVO VLADIMIRSKOE KONSTRUKTORSKOE BYURO RADIOSVYAZI,SDN_ALT,49999,,Russia
NILAKT DOSAAF,SDN_ALT,50001,,Russia
AO NPTS NIIMP,SDN_ALT,50002,,Russia
AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNYI TSENTR NII MIKROPRIBOROV,SDN_ALT,50002,,Russia
JSC NPTS NIIMP,SDN_ALT,50002,,Russia
AKTSIONERNOE OBSHCHESTVO NPO LEPTON,SDN_ALT,50003,,Russia
AO NPO LEPTON,SDN_ALT,50003,,Russia
RPA LEPTON,SDN_ALT,50003,,Russia
PUBLIC LIMITED COMPANY SCIENTIFIC RESEARCH INSTITUTE FOR OPTOELECTRONIC INSTRUMENT ENGINEERING,SDN_ALT,50005,,Russia
JSC SCIENTIFIC-RESEARCH INSTITUTE OF POLYMER MATERIALS,SDN_ALT,50007,,Russia
AO NPO GIPO,SDN_ALT,50009,,Russia
FGBU 4 TSNII MINOBORONY ROSSII,SDN_ALT,50016,,Russia
FGBU 27 TSNII MINOBORONY ROSSII,SDN_ALT,50017,,Russia
FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE UCHREZHDENIE 46 TSENTRALNYI NAUCHNO ISSLEDOVATELSKII INSTITUT MINISTERSTVA OBORONY ROSSIISKOI FEDERATSII,SDN_ALT,50018,,Russia
FGBU 46 TSNII MINOBORONY ROSSII,SDN_ALT,50018,,Russia
46TH CENTRAL RESEARCH INSTITUTE,SDN_ALT,50018,,Russia
46TH TSNII,SDN_ALT,50018,,Russia
OAO 766 UPTK,SDN_ALT,50019,,Russia
OPEN JOINT STOCK COMPANY 766 MANAGEMENT OF PRODUCTION AND TECHNOLOGICAL EQUIPMENT,SDN_ALT,50019,,Russia
AO SKB MO RF,SDN_ALT,50019,,Russia
FSUE 766 UPTK,SDN_ALT,50019,,Russia
OPEN JOINT STOCK COMPANY RASPADSKAYA,SDN_ALT,50048,,Russia
FEDERAL RESEARCH CENTER COMPUTER SCIENCE AND CONTROL OF THE RUSSIAN ACADEMY OF SCIENCES,SDN_ALT,50049,,Russia
FRC CSC RAS,SDN_ALT,50049,,Russia
FRC IU RAS,SDN_ALT,50049,,Russia
INSTITUTE OF INFORMATICS PROBLEMS OF RUSSIAN ACADEMY OF SCIENCES,SDN_ALT,50049,,Russia
FITS IU RAN,SDN_ALT,50049,,Russia
ANO AI RESEARCH INSTITUTE,SDN_ALT,50050,,Russia
JOINT STOCK COMPANY EVRAZ KACHKANARCKY ORE MINING AND PROCESSING PLANT,SDN_ALT,50051,,Russia
JOINT STOCK COMPANY EVRAZ NIZHNY TAGIL METALLURGICAL PLANT,SDN_ALT,50054,,Russia
JOINT STOCK COMPANY EVRAZ CONSOLIDATED WEST SIBERIAN METALLURGICAL PLANT,SDN_ALT,50055,,Russia
JOINT STOCK COMPANY EVRAZ VANADY TULA,SDN_ALT,50056,,Russia
EVRAZ VANADI TULA AO,SDN_ALT,50056,,Russia
EVRAZ VANADII TULA,SDN_ALT,50056,,Russia
"AL-KAYNA'I, Mahir Yahya",SDN_ALT,50079,individual,Yemen
"AL-KAYNA'I, Mahir Yahya Muhammad",SDN_ALT,50079,individual,Yemen
YTAC COMPANY,SDN_ALT,50080,,Yemen
"GUANGZHOU SHA HAOLI TRADING CO., LTD.",SDN_ALT,50082,,China
"ALSHAHARE, Ahmed Khaled Yahya",SDN_ALT,50084,individual,China
ARAFAT SHIPPING CO,SDN_ALT,50085,,Marshall Islands
KONSTRUKTORSKOE BYURO VOSTOK,SDN_ALT,50110,,Russia
KB VOSTOK OOO,SDN_ALT,50110,,Russia
KB VOSTOK,SDN_ALT,50110,,Russia
VOSTOK DESIGN BUREAU,SDN_ALT,50110,,Russia
AKTSIONERNOE OBSCHCHESTVO TRV INZHINIRING,SDN_ALT,50112,,Russia
TRV INZHINIRING AO,SDN_ALT,50112,,Russia
TD ZVEZDA-STRELA OOO,SDN_ALT,50112,,Russia
ZVEZDA-STRELA TRADING HOUSE LLC,SDN_ALT,50112,,Russia
JOINT STOCK COMPANY TOGOVIY DOM ZVEZDA-STRELA,SDN_ALT,50112,,Russia
"PUSHKOV, Alexander",SDN_ALT,50118,individual,Russia
OUK YUZHKUZBASSUGOL AO,SDN_ALT,50121,,Russia
AO OUK IUZHKUZBASSUGOL,SDN_ALT,50121,,Russia
OOO ALARDINSKAYA MINE,SDN_ALT,50122,,Russia
SHAKHTA ALARDINSKAYA OOO,SDN_ALT,50122,,Russia
OOO SHAKHTA ALARDINSKAIA,SDN_ALT,50122,,Russia
OOO ESAULSKAYA MINE,SDN_ALT,50123,,Russia
SHAKHTA ESAULSKAYA OOO,SDN_ALT,50123,,Russia
OOO SHAKHTA ESAULSKAIA,SDN_ALT,50123,,Russia
LIMITED LIABILITY COMPANY RASPADSKAYA COAL COMPANY,SDN_ALT,50124,,Russia
OOO RASPADSKAYA COAL COMPANY,SDN_ALT,50124,,Russia
RASPADSKAYA UGOLNAYA KOMPANIYA,SDN_ALT,50124,,Russia
EVRAZ METALL INPROM OAO,SDN_ALT,50125,,Russia
EVRAZKHOLDING FINANS OOO,SDN_ALT,50126,,Russia
EVRAZHOLDING FINANCE,SDN_ALT,50126,,Russia
FEVA GROUP FOREIGN TRADE LIMITED COMPANY,SDN_ALT,50131,,Turkey
OBSHCHESTVO S ORGANICHENNOY OTVETSTVENNOSTYU ASPEKTRIUM,SDN_ALT,50132,,Russia
LIMITED LIABILITY COMPANY APPLIED TECHNOLOGIES,SDN_ALT,50138,,Russia
HONGKONG YAYANG TRADING LTD,SDN_ALT,50140,,China
AO KT-UNMANNED SYSTEMS,SDN_ALT,50141,,Russia
"PURFARZANEH, Hossein",SDN_ALT,50152,individual,Iran
"POUR FARZANEH, Hossein",SDN_ALT,50152,individual,Iran
"PURFARZANEH, Zahra",SDN_ALT,50153,individual,Iran
"PUR FARZANEH, Zahra",SDN_ALT,50153,individual,Iran
"PURFARZANEH, Hassan",SDN_ALT,50154,individual,Iran
"FARZANEH, Hassanpour",SDN_ALT,50154,individual,Iran
"PURFARZANEH, Hasan",SDN_ALT,50154,individual,Iran
NORILSKNIKELREMONT OOO,SDN_ALT,50157,,Russia
NORILSKI OBESPECHIVAYUSHCHI KOMPLEKS OOO,SDN_ALT,50158,,Russia
NORILSKY OBESPECHIVAYUSHCHY KOMPLEKS LIMITED LIABILITY COMPANY,SDN_ALT,50158,,Russia
LLC NORILSKYI OBESPECHIVAUSHYI COMPLEX,SDN_ALT,50158,,Russia
PECHENGASTROI OOO,SDN_ALT,50159,,Russia
LLC PECHENGASTROY,SDN_ALT,50159,,Russia
LIMITED LIABILITY COMPANY POLAR CONSTRUCTION COMPANY,SDN_ALT,50160,,Russia
LIMITED LIABILITY ZAPOLARNAYA CONSTRUCTION COMPANY,SDN_ALT,50160,,Russia
ZAPOLYARNAYA STROITELNAYA KOMPANIYA,SDN_ALT,50160,,Russia
LIMITED LIABILITY COMPANY VOSTOKGEOLOGIA,SDN_ALT,50161,,Russia
LLC NN TECHNICAL SERVICES,SDN_ALT,50162,,Russia
INSTITUT GIPRONIKEL OOO,SDN_ALT,50163,,Russia
GIPRONICKEL INSTITUTE,SDN_ALT,50163,,Russia
OOO HEXWAY,SDN_ALT,50167,,Russia
CLOUDRUN LIMITED LIABILITY COMPANY,SDN_ALT,50168,,Russia
LIMITED LIABILITY COMPANY KLAUDRAN,SDN_ALT,50168,,Russia
KIBER SERVICE,SDN_ALT,50169,,Russia
"KAMBO, Tarandzhit Singkh",SDN_ALT,50173,individual,Russia
"EVDOKIMOV, Dmitrii Sergeyevich",SDN_ALT,50174,individual,Russia
"CHASTUKHIN, Dmitrii Vladimirovich",SDN_ALT,50175,individual,Russia
"KLIMINA, Yevgeniya Aleksandrovna",SDN_ALT,50176,individual,Russia
"KLIMINA, Jane",SDN_ALT,50176,individual,Russia
"KLIMINA, Evgeniia",SDN_ALT,50176,individual,Russia
"KLIMINA, Evgeniia Aleksandrovna",SDN_ALT,50176,individual,Russia
"MEDVEDOVSKII, Ilia Davidovich",SDN_ALT,50177,individual,Russia
"MEDVEDOVSKIY, Ilya Davidovich",SDN_ALT,50177,individual,Russia
BASEALT LLC,SDN_ALT,50178,,Russia
SERENITY CYBER SECURITY LLC,SDN_ALT,50179,,Russia
NORILSKI KOMBINAT AO,SDN_ALT,50180,,Russia
AO NORILSK KOMBINAT,SDN_ALT,50180,,Russia
AO NORILSKII KOMBINAT,SDN_ALT,50180,,Russia
AP INVEST OOO,SDN_ALT,50181,,Russia
LIMITED LIABILITY COMPANY NORILSK INDUSTRIAL TRANSPORT,SDN_ALT,50182,,Russia
NORILSKPROMTRANSPORT OOO,SDN_ALT,50182,,Russia
NORILSKII PROMYSHLENNYI TRANSPORT,SDN_ALT,50182,,Russia
TAIMYRSKAYA TOPLIVNAYA KOMPANIYA AO,SDN_ALT,50183,,Russia
JSC TAIMYR FUEL COMPANY,SDN_ALT,50183,,Russia
LLC GRK BYSTRINSKOE,SDN_ALT,50184,,Russia
NORILSK AVIA AO,SDN_ALT,50185,,Russia
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU RUKHSERVOMOTOR,SDN_ALT,50186,,Belarus
OOO RUKHSERVOMOTOR,SDN_ALT,50186,,Belarus
TAA RUKHSERVAMOTOR,SDN_ALT,50186,,Belarus
"ZHARSKII, Aleksandr Vladimirovich",SDN_ALT,50192,individual,Belarus
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU KB BESPILOTNYE VERTOLETY,SDN_ALT,50196,,Belarus
"CHUDAKOU, Uladzimiravich Uladzimir",SDN_ALT,50197,individual,Belarus
OTKRYTOE AKTSIONERNOE OBSCHESTVO ZAVOD LEGMASH,SDN_ALT,50198,,Belarus
OTKRYTOE AKTSIONERNOE OBSCHESTVO BELORUSSKIY METALLURGICHESKIY ZAVOD,SDN_ALT,50198,,Belarus
ZAVOD SHVEINYKH MASHIN OAO,SDN_ALT,50198,,Belarus
"PAULENKA, Uladzislau Mikalaevych",SDN_ALT,50199,individual,Belarus
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VLATE LOGISTIK,SDN_ALT,50200,,Belarus
RUZSPEDITION LLC,SDN_ALT,50201,,Belarus
RUDENSKI UDOBRENCHESKI ZAVOD OOO,SDN_ALT,50201,,Belarus
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU RUZEKSPEDITSIYA,SDN_ALT,50201,,Belarus
"HERASIM, Aleh Ramualdavych",SDN_ALT,50202,individual,Belarus
"PIATROU, Aleh Uladzimiravych",SDN_ALT,50203,individual,Belarus
"BARABANAU, Aleh Fyedaravych",SDN_ALT,50216,individual,Belarus
"ZAMULEVICH, Dzmitry Mihaylavych",SDN_ALT,50217,individual,Belarus
"ARKADZYEU, Uladzimir Mihaylavych",SDN_ALT,50218,individual,Belarus
"KRAKHOTSIN, Yauheni Yurevich",SDN_ALT,50219,individual,Belarus
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU AVIAKOMPANIYA RADA,SDN_ALT,50220,,Belarus
"AVIAKOMPANIYA RADA, OOO",SDN_ALT,50220,,Belarus
RADA AIRLINES LLC,SDN_ALT,50220,,Belarus
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU BELKANTO,SDN_ALT,50221,,Belarus
BELCANTO AIRLINES,SDN_ALT,50221,,Belarus
BELCANTO AIRLINES LLC,SDN_ALT,50221,,Belarus
"RUBISTAR, UP",SDN_ALT,50222,,Belarus
RUBYSTAR AIRWAYS,SDN_ALT,50222,,Belarus
PRODUCTION UNITARY ENTERPRISE RUBISTAR MIKHOLAPA E.I. SMOLEVICHI DISTRICT,SDN_ALT,50222,,Belarus
UE RUBISTAR MIKHOLAPA E.I. SMOLEVICHI DISTRICT,SDN_ALT,50222,,Belarus
PROIZVODSTVENNOE UNITARNOE PREDPRIVATIE RUBISTAR MIKHOLAPA E.I. SMOLEVICHSKII RAION,SDN_ALT,50222,,Belarus
"SIDORUK, Sergey Nikolaevich",SDN_ALT,50223,individual,Belarus
OOO LABORATORIYA ADDITIVNYKH TEKHNOLOGIY,SDN_ALT,50224,,Belarus
TAA LABARATORYYA ADYTYUNYKH TECHNALOHIY,SDN_ALT,50224,,Belarus
LLC LASER DEVICES AND TECHNOLOGIES,SDN_ALT,50224,,Belarus
ODO DISKOMS,SDN_ALT,50226,,Belarus
OOO MOT,SDN_ALT,50227,,Belarus
OBSHCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU TOCHNAYA MEKHANIKA,SDN_ALT,50229,,Belarus
"CHIVELA, Yuri Alexandrovich",SDN_ALT,50230,individual,Belarus
"YAVORSKI, Aliaksei Mikalaevich",SDN_ALT,50231,individual,Belarus
"DZIMENSHTEIN, Arkadzi Samuilavich",SDN_ALT,50232,individual,Belarus
"KOSTENOK, Sergey Vladimirovich",SDN_ALT,50234,individual,Belarus
"LESHCHENKO, Aleksandr Nikolaevich",SDN_ALT,50235,individual,Belarus
"ISHCHENKO, Dima",SDN_ALT,50236,individual,Belarus
"NAREIKA, Ivan Mikalaevych",SDN_ALT,50237,individual,Belarus
"MIKHALAP, Yauheni Ivanavych",SDN_ALT,50238,individual,Belarus
AO ZAVOLZHSKIY ZAVOD GUSENICHNIKH TYAGACHEY,SDN_ALT,50239,,Russia
ZAVOLZHSKY TRACKED TRACTOR PLANT,SDN_ALT,50239,,Russia
AM ISAYEV CHEMICAL ENGINEERING DESIGN BUREAU,SDN_ALT,50240,,Russia
AKTSIONERNOE OBSHCHESTVO KONSTRUKTORSKOE BIURO KHIMICHESKOGO MASHINOSTROENIIA IMENI AM ISAEVA,SDN_ALT,50240,,Russia
AO KBKHIMMASH IM AM ISAEVA,SDN_ALT,50240,,Russia
KB KHIM MASH,SDN_ALT,50240,,Russia
DESIGN BUREAU FOR CHEMICAL MACHINE BUILDING,SDN_ALT,50240,,Russia
FSE ACP VYMPEL,SDN_ALT,50241,,Russia
VYMPEL STATE PRODUCTION ASSOCIATION,SDN_ALT,50241,,Russia
FEDERALNOE KAZENNOE PREDPRIIATIE AMURSKII PATRONNYI ZAVOD VYMPEL IMENI PV FINOGENOVA,SDN_ALT,50241,,Russia
FKP APZ VYMPEL IM PV FINOGENOVA,SDN_ALT,50241,,Russia
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU VOENNO INZHENERNYI TSENTR,SDN_ALT,50242,,Russia
OJSC ROGACHEV PLANT DIAPROJECTOR,SDN_ALT,50243,,Belarus
AO 41 TSENTRALNYI ZAVOD,SDN_ALT,50244,,Russia
AKTSIONERNOE OBSHCHESTVO 41 TSENTRALNYI ZAVOD ZHELEZNODOROZHNOI TEKHNIKI,SDN_ALT,50244,,Russia
41ST CENTRAL RAILWAY EQUIPMENT PLANT,SDN_ALT,50244,,Russia
